timestamp,futures_price,option_mid,bid,ask,strike,expiry,option_type,option_symbol,rate,log_return,rv,rv_percentile,tte_years,iv,delta,gamma,vega,theta,rho,iv_percentile,iv_minus_rv,iv_rv_ratio,spread_percentile
2020-01-06 00:23:00,3222.625,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00023270245218220964,0.08657455171675316,1.0,0.20269596651445967,0.143462651309751,0.5545245973141197,0.0018918135930762066,571.323179920701,-200.76969635953733,-19.104094843987824,0.5217391304347826,0.05688809959299784,1.6570995571437577,0.07692307692307693
2020-01-06 00:24:00,3222.625,94.375,94.0,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.08467547496840622,0.9333333333333333,0.20269406392694064,0.14368210947146826,0.5544786013765509,0.0018889641719735926,571.3299488062552,-201.08140589059707,-19.129252283105025,1.0,0.05900663450306204,1.6968562564907768,0.14285714285714285
2020-01-06 00:25:00,3223.125,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.000155140984681168,0.08505572317688767,0.9375,0.2026921613394216,0.143415847258766,0.5554807679455831,0.0018915001768908778,571.2086564000754,-200.66326345383925,-19.15440924657534,0.44,0.05836012408187832,1.6861398845614262,0.13333333333333333
2020-01-06 00:26:00,3223.375,94.75,94.25,95.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.756146750104165e-05,0.08381861601814282,0.8235294117647058,0.20269025875190258,0.1436109822131159,0.5559107551814143,0.001888494659613902,571.160226575443,-200.91921185703845,-19.204902016742768,0.9230769230769231,0.05979236619497309,1.7133542527358223,0.25
2020-01-06 00:27:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015512895125091575,0.08412692318849657,0.8333333333333334,0.20268835616438355,0.143660173969857,0.5549559382732547,0.0018888079751947797,571.2680291503902,-201.03237429027143,-19.154049657534244,0.9629629629629629,0.05953325078136043,1.7076599086830855,0.23529411764705882
2020-01-06 00:28:00,3223.25,94.625,94.25,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00011634896947221307,0.08361669396741908,0.7368421052631579,0.20268645357686454,0.14351510818053498,0.5556959519458606,0.0018899965752596413,571.1778356462145,-200.79603561698016,-19.179205669710807,0.5714285714285714,0.0598984142131159,1.7163451623243449,0.3333333333333333
2020-01-06 00:30:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015512895125091575,0.08254947480556221,0.6666666666666666,0.20268264840182648,0.14366218260554564,0.554955988806118,0.0018888083210529365,571.2600338426095,-201.0380726508051,-19.153510273972604,0.9655172413793104,0.06111270779998343,1.7403161309496984,0.42105263157894735
2020-01-06 00:31:00,3223.875,95.0,94.5,95.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0003102338412439565,0.08766426540958976,1.0,0.20268074581430745,0.14356495963198387,0.556866031422853,0.0018881818729527358,571.0329381237792,-200.81503119019118,-19.254670852359208,0.7,0.05590069422239412,1.6376679706515744,0.05
2020-01-06 00:32:00,3223.875,95.0,94.5,95.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.08624228440950485,0.9130434782608695,0.20267884322678842,0.14356562871925105,0.5568660483910716,0.0018881819885229352,571.0302740079587,-200.81692866037466,-19.2544901065449,0.7096774193548387,0.0573233443097462,1.6646779442617423,0.14285714285714285
2020-01-06 00:33:00,3224.375,95.25,94.75,95.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00015508083619586444,0.08622956913776449,0.875,0.20267694063926942,0.14351608159165902,0.5578216266132584,0.0018878685635077815,570.9101360275171,-200.70274410386133,-19.30497859589041,0.53125,0.05728651245389453,1.6643488193982607,0.13636363636363635
2020-01-06 00:34:00,3223.875,95.0,94.5,95.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015508083619586444,0.08657307084995079,0.92,0.20267503805175038,0.14356696692211796,0.5568660823275104,0.0018881822196633415,571.0249457381276,-200.82072370761657,-19.254128614916286,0.7272727272727273,0.05699389607216716,1.658332845452017,0.13043478260869565
2020-01-06 00:35:00,3223.125,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00023266635749408238,0.08856881534487786,1.0,0.20267313546423135,0.14342253144254166,0.5554809367414819,0.0018915013323123413,571.1820081393751,-200.68222410537183,-19.152611301369863,0.35294117647058826,0.054853716097663804,1.6193344224382935,0.041666666666666664
2020-01-06 00:36:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.75674837498741e-05,0.0876266500457828,0.9259259259259259,0.20267123287671232,0.14366620013207904,0.55495608987186,0.0018888090127694621,571.2440428831985,-201.04947033475617,-19.152431506849315,0.9714285714285714,0.05603955008629624,1.639526331966553,0.12
2020-01-06 00:37:00,3221.875,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.0003103301161502259,0.0914208690846807,1.0,0.2026693302891933,0.1437613861510313,0.553047463917588,0.001889435082675551,571.4518366957316,-201.2667149343851,-19.050917047184168,1.0,0.052340517066350595,1.572522637231429,0.038461538461538464
2020-01-06 00:39:00,3221.375,93.75,93.25,94.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.0001552011798402475,0.09123350435162716,0.9655172413793104,0.20266552511415525,0.14380872011806364,0.5520936655238863,0.0018897480924027377,571.5465175832162,-201.3745957686172,-18.999892979452056,1.0,0.05257521576643648,1.5762709230569942,0.07407407407407407
2020-01-06 00:40:00,3221.875,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0001552011798402475,0.0914367349612818,1.0,0.20266362252663622,0.14376339648133046,0.5530475140813557,0.0018894354276803222,571.4438381227875,-201.2724203639756,-19.050380517503804,0.9736842105263158,0.05232666152004867,1.5722717630086638,0.03571428571428571
2020-01-06 00:41:00,3221.125,93.625,93.25,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00023281080347281602,0.09261813904030775,1.0,0.2026617199391172,0.14383274207792407,0.5516169001969563,0.0018899046676392796,571.5898902872767,-201.42954274415268,-18.974203529299846,1.0,0.051214603037616324,1.5529651488174205,0.034482758620689655
2020-01-06 00:42:00,3222.125,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00031040236155099876,0.09625306523370608,1.0,0.2026598173515982,0.14352265590229066,0.5535691209193137,0.0018921292828405724,571.3782247863123,-200.91358199502957,-19.050022831050228,0.475,0.04726959066858458,1.4910969905614146,0.03333333333333333
2020-01-06 00:43:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00023273855807204313,0.09755426359105326,1.0,0.20265791476407916,0.14367088767640868,0.5549562077819187,0.0018888098197724125,571.2253861843928,-201.06276925558203,-19.15117294520548,0.8780487804878049,0.04611662408535541,1.4727279197009364,0.03225806451612903
2020-01-06 00:45:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.09638605000624384,0.9705882352941176,0.2026541095890411,0.143672227059861,0.5549562414705123,0.0018888100503447582,571.2200555843868,-201.0665692683008,-19.150813356164385,0.8809523809523809,0.04728617705361715,1.490591502095521,0.09375
2020-01-06 00:46:00,3223.125,94.625,94.25,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.75674837498741e-05,0.09551968008346522,0.9142857142857143,0.20265220700152206,0.14364873889567867,0.5554336318370668,0.0018886535866414302,571.1625984326116,-201.01312791522201,-19.175965087519025,0.7441860465116279,0.04812905881221345,1.5038653685832932,0.12121212121212122
2020-01-06 00:47:00,3223.375,94.75,94.25,95.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.756146750104165e-05,0.09467383689980458,0.8888888888888888,0.20265030441400306,0.14362503918612948,0.5559111102104496,0.0018884970836066434,571.1042678755459,-200.959084661178,-19.20111634322679,0.7272727272727273,0.04895120228632491,1.5170510025713972,0.14705882352941177
2020-01-06 00:50:00,3223.125,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.756146750104165e-05,0.09284354480479577,0.8421052631578947,0.20264459665144596,0.14343255948735315,0.5554811899354385,0.0018915030654459218,571.1420333605748,-200.71067175832147,-19.149914383561644,0.28888888888888886,0.05058901468255737,1.5448845667075848,0.17142857142857143
2020-01-06 00:51:00,3223.375,94.75,94.25,95.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.756146750104165e-05,0.09208748836141845,0.7948717948717948,0.20264269406392693,0.14362771717725994,0.5559111778350566,0.0018884975453199156,571.0936084388437,-200.96668126368274,-19.200395262557077,0.7391304347826086,0.0515402288158415,1.559687637625212,0.2222222222222222
2020-01-06 00:54:00,3222.625,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.000155140984681168,0.09043302615507685,0.6904761904761905,0.20263698630136986,0.14392101896619675,0.5544332917864477,0.001886126638403266,571.2593686372492,-201.4483043354036,-19.14919520547945,1.0,0.05348799281111989,1.59146525429103,0.32432432432432434
2020-01-06 00:55:00,3222.875,94.375,94.0,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.757350093129389e-05,0.08978440306456607,0.6511627906976745,0.20263508371385083,0.14346008263110274,0.5550031614083251,0.0018916604837058031,571.183734592318,-200.77558557503914,-19.123686025494674,0.2916666666666667,0.05367567956653667,1.5978285507777696,0.34210526315789475
2020-01-06 00:57:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.75674837498741e-05,0.08852133591061262,0.6,0.2026312785388128,0.1436802641547252,0.5549564436021205,0.001888811433779386,571.1880709143385,-201.08937234172575,-19.14865582191781,0.8775510204081632,0.05515892824411259,1.6231145031499656,0.38461538461538464
2020-01-06 00:58:00,3223.125,94.75,94.25,95.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.75674837498741e-05,0.08792258238049572,0.5869565217391305,0.20262937595129377,0.14387563689340496,0.55538654718816,0.0018858145022538808,571.140470222965,-201.34599073976304,-19.199133371385084,0.98,0.055953054512909245,1.6363900262934221,0.425
2020-01-06 00:59:00,3222.875,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.75674837498741e-05,0.08733379596198196,0.5319148936170213,0.20262747336377473,0.14368160380291026,0.5549564772907298,0.0018888116643519244,571.1827399576484,-201.09317335355615,-19.148296232876714,0.8627450980392157,0.0563478078409283,1.645200488771352,0.4634146341463415
2020-01-06 01:00:00,3223.125,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.75674837498741e-05,0.08676994335249759,0.5208333333333334,0.2026255707762557,0.14343924603031705,0.5554813587314816,0.0018915042208692177,571.1153819159487,-200.7296413121861,-19.148116438356166,0.2692307692307692,0.05666930267781946,1.6530983021114107,0.47619047619047616
2020-01-06 01:01:00,3222.125,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00031030604182191723,0.08929879922038547,0.673469387755102,0.20262366818873667,0.14397293920607335,0.5534805591428521,0.0018864398957578851,571.3454667544464,-201.5691662753161,-19.09728072678843,1.0,0.054674139985687875,1.6122606402663324,0.32558139534883723
2020-01-06 01:02:00,3222.125,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.0885265877984181,0.62,0.20262176560121767,0.14397361043864498,0.5534805758906287,0.0018864400106472898,571.34280046376,-201.57107134142336,-19.097101407914764,1.0,0.055447022640226884,1.6263318627674215,0.38636363636363635
2020-01-06 01:03:00,3221.875,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.759155807818274e-05,0.08794572918530238,0.5882352941176471,0.20261986301369864,0.14377881184223978,0.5530478986704107,0.0018894380727190372,571.3825119201093,-201.31617266983736,-19.04626712328767,0.8909090909090909,0.0558330826569374,1.6348583742969103,0.4
2020-01-06 01:04:00,3222.125,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.759155807818274e-05,0.0881774303241963,0.5961538461538461,0.2026179604261796,0.14397495293221899,0.5534806093861837,0.0018864402404261068,571.3374678441534,-201.57488158097124,-19.096742770167427,1.0,0.05579752260802269,1.6327868979950484,0.391304347826087
2020-01-06 01:06:00,3222.625,94.5,94.0,95.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00015516505714074924,0.08897434227242959,0.660377358490566,0.20261415525114154,0.1439290707657995,0.5544334934966669,0.0018861280187778124,571.2273791199142,-201.47115250012953,-19.147037671232876,0.9473684210526315,0.05495472849336991,1.6176469203346804,0.3404255319148936
2020-01-06 01:07:00,3222.125,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015516505714074924,0.08924747008517524,0.6851851851851852,0.20261225266362254,0.14353938401318234,0.5535695398224175,0.0018921321642653324,571.3115717999586,-200.96105608789412,-19.04555175038052,0.39655172413793105,0.0542919139280071,1.6083300050544005,0.2916666666666667
2020-01-06 01:08:00,3222.125,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.08731000848227966,0.4727272727272727,0.2026103500761035,0.143540053260429,0.553569556578549,0.001892132279522412,571.3089055148372,-200.96295551524037,-19.04537290715373,0.4067796610169492,0.05623004477814936,1.6440274804183732,0.5102040816326531
2020-01-06 01:09:00,3221.625,93.875,93.5,94.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015518913707168736,0.08786063970390619,0.5357142857142857,0.20260844748858448,0.1438059397147423,0.5525710425668082,0.0018895951656696386,571.4169461174528,-201.37994214112553,-19.01986800799087,0.8666666666666667,0.0559453000108361,1.6367504288538526,0.46
2020-01-06 01:10:00,3221.375,93.75,93.25,94.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.760360084674289e-05,0.08799859320696139,0.5789473684210527,0.20260654490106544,0.143829505330265,0.5520941819862353,0.0018897516530406177,571.4638451858949,-201.43359954028543,-18.994363584474886,0.8852459016393442,0.055830912123303614,1.6344523257547592,0.4117647058823529
2020-01-06 01:11:00,3222.125,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00023279273791843025,0.08980851012757869,0.7413793103448276,0.2026046423135464,0.14397965195825987,0.5534807266206443,0.001886441044652223,571.3188032740552,-201.58821854647326,-19.09548753805175,1.0,0.05417114183068118,1.6031849515566803,0.2692307692307692
2020-01-06 01:12:00,3221.625,93.875,93.5,94.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00015518913707168736,0.090480296173246,0.7796610169491526,0.2026027397260274,0.14380795129883123,0.5525710926387644,0.001889595510461505,571.4089456300625,-201.38565245830188,-19.019332191780823,0.8412698412698413,0.053327655125585224,1.5893841795508359,0.22641509433962265
2020-01-06 01:15:00,3220.875,93.625,93.25,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00031042645082557385,0.09266939517266028,0.8852459016393442,0.20259703196347031,0.14409672152903333,0.551100068479636,0.0018872220786147508,571.5548682723976,-201.8542361796074,-18.968147117579907,1.0,0.05142732635637305,1.5549548074696549,0.14814814814814814
2020-01-06 01:16:00,3221.125,93.625,93.25,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.761564735275783e-05,0.09229610991873825,0.8548387096774194,0.20259512937595128,0.1438562145379187,0.5516174822317319,0.0018899086852216863,571.4965409162091,-201.49618152117668,-18.96796898782344,0.8769230769230769,0.05156010461918044,1.5586378956228635,0.18181818181818182
2020-01-06 01:17:00,3221.875,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00023281080347281602,0.09415232336023092,0.9206349206349206,0.20259322678843228,0.14378819755637154,0.5530481327682433,0.0018894396827444965,571.3451796261644,-201.34281376203018,-19.043763318112635,0.7878787878787878,0.049635874196140614,1.5271869288475397,0.10714285714285714
2020-01-06 01:18:00,3222.625,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00023275661521893198,0.09591635840883769,0.953125,0.20259132420091325,0.143499438129259,0.5545255222903922,0.0018918199400586302,571.1765726990718,-200.87407643630894,-19.094232305936075,0.2835820895522388,0.047583079720421306,1.4960893064517868,0.07017543859649122
2020-01-06 01:19:00,3222.375,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.757951904707738e-05,0.09537574517438509,0.9230769230769231,0.20258942161339422,0.14374269245509946,0.5540023230755649,0.0018891270111510334,571.2363778661755,-201.2401060820736,-19.094052987062405,0.7352941176470589,0.048366947280714376,1.5071199935820183,0.10344827586206896
2020-01-06 01:20:00,3222.375,94.25,93.75,94.75,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.0,0.0945917281009859,0.8939393939393939,0.20258751902587518,0.14374336271986668,0.5540023398582523,0.0018891271262952286,571.2337116252835,-201.24200836752644,-19.093873668188735,0.7391304347826086,0.04915163461888078,1.5196187405140396,0.13559322033898305
2020-01-06 01:22:00,3221.875,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.0001551770961718546,0.09444233014737353,0.8805970149253731,0.20258371385083715,0.14379155004678448,0.5530482163746385,0.0018894402577539157,571.331846058525,-201.3523301356184,-19.04286910197869,0.8,0.04934921989941095,1.522532849649129,0.15
2020-01-06 01:23:00,3222.125,94.125,93.75,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.759155807818274e-05,0.09467686414888365,0.9117647058823529,0.20258181126331812,0.14376890252116656,0.5535252706007621,0.0018892839389249695,571.2778807593165,-201.30127441653053,-19.068012985159818,0.7605633802816901,0.0490920383722829,1.5185220149991814,0.13114754098360656
2020-01-06 01:24:00,3221.875,94.125,93.75,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.759155807818274e-05,0.0945771564025334,0.8695652173913043,0.2025799086757991,0.144011678518455,0.5530046416170302,0.001886598712511608,571.3352120704462,-201.66587201053497,-19.067833904109587,0.9861111111111112,0.0494345221159216,1.5226898756135305,0.1774193548387097
2020-01-06 01:25:00,3221.625,94.0,93.5,94.5,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.759757899350461e-05,0.0944523736950996,0.8571428571428571,0.20257800608828005,0.14403543831075516,0.5525284357363226,0.00188675497008964,571.3827526630137,-201.72006039549603,-19.042332572298324,0.9863013698630136,0.049583064615655564,1.5249530813880228,0.19047619047619047
2020-01-06 01:26:00,3220.875,93.625,93.25,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-0.00023282887183206924,0.09445508169588905,0.8591549295774648,0.20257610350076102,0.14410411334244877,0.5511002510270535,0.0018872233384948085,571.5255240158325,-201.87522577129866,-18.96618769025875,1.0,0.04964903164655972,1.5256364269146632,0.21875
2020-01-06 01:27:00,3220.625,93.5,93.0,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,-7.76216720090872e-05,0.09178011022103562,0.7222222222222222,0.20257420091324202,0.1441270330577302,0.550624351148522,0.0018873794840748618,571.569611215073,-201.927025376407,-18.94068778538813,1.0,0.05234692283669458,1.5703514923944477,0.3384615384615385
2020-01-06 01:29:00,3220.875,93.5,93.0,94.0,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,0.00015524936961064384,0.08928436340681146,0.5540540540540541,0.20257039573820396,0.14388741204021763,0.5511409745957008,0.001890066491999307,571.5096944797378,-201.57150959037594,-18.94033200152207,0.8552631578947368,0.05460304863340616,1.6115633975527737,0.4393939393939394
2020-01-06 01:30:00,3221.125,93.75,93.25,94.25,3200.0,2020-03-20,call,ES-CALL-3200-20200320,0.015,7.761564735275783e-05,0.08952595722853725,0.5733333333333334,0.20256849315068493,0.1440843435068059,0.5515763083567344,0.0018870677400134597,571.4672372259333,-201.83236927061068,-18.99079623287671,0.961038961038961,0.05455838627826866,1.609414162855526,0.43283582089552236
