timestamp,option_symbol,option_type,price_change,delta_effect,gamma_effect,vega_effect,theta_effect,rho_effect,explained_change,residual
2020-01-06 00:57:00,ES-CALL-3200-20200320,call,0.125,0.0,0.0,0.12576410495090606,-0.000763986246480362,-0.0,0.1250001187044257,-1.1870442570560691e-07
2020-01-06 00:58:00,ES-CALL-3200-20200320,call,0.25,0.13873911090053012,5.902535730560581e-05,0.11159457771574069,-0.0003825901300261144,-0.0,0.2500101238435503,-1.0123843550313705e-05
2020-01-06 00:59:00,ES-CALL-3200-20200320,call,-0.25,-0.13884663679704,5.8931703195433776e-05,-0.11082015054396104,-0.0003830783689873726,-0.0,-0.249990934006793,-9.065993206991418e-06
2020-01-06 01:00:00,ES-CALL-3200-20200320,call,0.0,0.13873911932268246,5.902536451099764e-05,-0.1384305765998225,-0.0003825973617837826,-0.0,-1.5029274412826238e-05,1.5029274412826238e-05
2020-01-06 01:01:00,ES-CALL-3200-20200320,call,-0.25,-0.5554813587314816,0.0009457521104346088,0.30480038189799485,-0.00038190571025910596,-0.0,-0.2501171304333113,0.00011713043331129658
2020-01-06 01:02:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.00038350568694230634,-0.00038350297997586774,-0.0,2.7069664386013444e-09,-2.7069664386013444e-09
2020-01-06 01:03:00,ES-CALL-3200-20200320,call,-0.25,-0.13837014397265718,5.8951250332727805e-05,-0.11129677559655615,-0.0003835066045308663,-0.0,-0.24999147492341148,-8.525076588522529e-06
2020-01-06 01:04:00,ES-CALL-3200-20200320,call,0.25,0.13826197466760268,5.904493977246991e-05,0.11207158868306435,-0.00038302163749969056,-0.0,0.2500095866529398,-9.586652939819196e-06
2020-01-06 01:06:00,ES-CALL-3200-20200320,call,0.25,0.27674030469309185,0.00023580503005326335,-0.0262142007813134,-0.0007670277076901493,-0.0,0.24999488123414154,5.118765858458385e-06
2020-01-06 01:07:00,ES-CALL-3200-20200320,call,-0.5,-0.27721674674833346,0.00023576600234722654,-0.2225997423752525,-0.0003833165001905052,-0.0,-0.4999640396214293,-3.5960378570676355e-05
2020-01-06 01:08:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.000382348696421417,-0.0003823459971230862,-0.0,2.6992983307534343e-09,-2.6992983307534343e-09
2020-01-06 01:09:00,ES-CALL-3200-20200320,call,-0.125,-0.2767847782892745,0.0002365165349403015,0.15190329920493756,-0.00038234961094984847,-0.0,-0.12502731216034652,2.7312160346515402e-05
2020-01-06 01:10:00,ES-CALL-3200-20200320,call,-0.125,-0.13814276064170206,5.9049848927176206e-05,0.013465792055370301,-0.0003831429644998583,-0.0,-0.12500106170190445,1.061701904447876e-06
2020-01-06 01:11:00,ES-CALL-3200-20200320,call,0.5,0.41407063648967646,0.0005314926524176738,0.08580336937564352,-0.0003832450523978033,-0.0,0.5000222534653398,-2.225346533979433e-05
2020-01-06 01:12:00,ES-CALL-3200-20200320,call,-0.375,-0.27674036331032215,0.0002358051305815279,-0.09809581526614097,-0.0003835392285891805,-0.0,-0.3749839126744708,-1.608732552921266e-05
2020-01-06 01:15:00,ES-CALL-3200-20200320,call,-0.25,-0.41442831947907327,0.0005314487373172983,0.16500589276913302,-0.0011494614866341432,-0.0,-0.2500404394592571,4.0439459257080035e-05
2020-01-06 01:16:00,ES-CALL-3200-20200320,call,0.0,0.137775017119909,5.897568995671096e-05,-0.13746294162511663,-0.00038404535041782227,-0.0,-1.2994165668733999e-05,1.2994165668733999e-05
2020-01-06 01:17:00,ES-CALL-3200-20200320,call,0.375,0.41371311167379893,0.0005315368177185993,-0.038871469677759674,-0.00038336412009356294,-0.0,0.3749898146936643,1.0185306335674937e-05
2020-01-06 01:18:00,ES-CALL-3200-20200320,call,0.25,0.41478609957618245,0.0005314049107718896,-0.1649813067523621,-0.0003830723245091898,-0.0,0.24995312541008308,4.687458991692317e-05
2020-01-06 01:19:00,ES-CALL-3200-20200320,call,0.0,-0.13863138057259805,5.9119373126832194e-05,0.1389411721277795,-0.00038218051072357105,-0.0,-1.326958241527963e-05,1.326958241527963e-05
2020-01-06 01:20:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003828796178359671,-0.0003828769141591963,-0.0,2.7036767708010258e-09,-2.7036767708010258e-09
2020-01-06 01:22:00,ES-CALL-3200-20200320,call,-0.25,-0.27700116992912616,0.00023614089078690358,0.02752622560855781,-0.0007657610668475131,-0.0,-0.250004564496629,4.564496629000381e-06
2020-01-06 01:23:00,ES-CALL-3200-20200320,call,0.125,0.13826205409365963,5.9045008054809865e-05,-0.012939252619946728,-0.00038309043024280513,-0.0,0.12499875605152493,1.2439484750742524e-06
2020-01-06 01:24:00,ES-CALL-3200-20200320,call,0.0,-0.13838131765019052,5.90401230914053e-05,0.1386925572301735,-0.0003829932922688937,-0.0,-1.2713589194488309e-05,1.2713589194488309e-05
2020-01-06 01:25:00,ES-CALL-3200-20200320,call,-0.125,-0.13825116040425756,5.895620976598775e-05,0.013574805972558376,-0.0003836869711007134,-0.0,-0.1250010851930339,1.0851930339061955e-06
2020-01-06 01:26:00,ES-CALL-3200-20200320,call,-0.375,-0.4143963268022419,0.0005306498353377112,0.039239728648314716,-0.00038379006924561647,-0.0,-0.3750097383878351,9.738387835078743e-06
2020-01-06 01:27:00,ES-CALL-3200-20200320,call,-0.125,-0.13777506275676338,5.8975729327962766e-05,0.013099202286511567,-0.0003840852849530035,-0.0,-0.12500097002587685,9.700258768452485e-07
2020-01-06 01:29:00,ES-CALL-3200-20200320,call,0.0,0.1376560877871305,5.898060887733943e-05,-0.13696009181861993,-0.0007683676764703462,-0.0,-1.3391099082412598e-05,1.3391099082412598e-05
2020-01-06 01:30:00,ES-CALL-3200-20200320,call,0.25,0.1377852436489252,5.906457787497835e-05,0.11254824230331421,-0.00038350743833785375,-0.0,0.2500090430917765,-9.043091776517187e-06
2020-01-06 01:31:00,ES-CALL-3200-20200320,call,0.25,0.2757881541783672,0.00023588346750168246,-0.025644538805946235,-0.00038400374670968546,-0.0,0.24999549509321298,4.5049067870228665e-06
2020-01-06 01:32:00,ES-CALL-3200-20200320,call,-0.5,-0.5525285358559331,0.000943377829287832,0.05195172464318584,-0.00038381183855058754,-0.0,-0.50001724522201,1.7245222009965033e-05
2020-01-06 01:33:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003842047105889453,-0.0003842019977684847,-0.0,2.712820460566874e-09,-2.712820460566874e-09
2020-01-06 01:35:00,ES-CALL-3200-20200320,call,-0.25,-0.13765611263444072,5.8980630339255016e-05,-0.11162726764279646,-0.0007684112597596494,-0.0,-0.24999281090665756,-7.189093342435671e-06
2020-01-06 01:36:00,ES-CALL-3200-20200320,call,0.25,0.1375469623180579,5.907436660599734e-05,0.11278645032383411,-0.0003837181974349406,-0.0,0.2500087688110631,-8.768811063097903e-06
2020-01-06 01:37:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003842192396861743,-0.00038421652662323487,-0.0,2.7130629394554046e-09,-2.7130629394554046e-09
2020-01-06 01:38:00,ES-CALL-3200-20200320,call,-0.25,-0.13765612919931697,5.898064464720319e-05,-0.11201092981426881,-0.0003842201590075083,-0.0,-0.24999229852794608,-7.701472053922576e-06
2020-01-06 01:40:00,ES-CALL-3200-20200320,call,-0.125,-0.27509394944367194,0.00023629750938941238,0.15060227244270544,-0.0007674581610255961,-0.0,-0.1250228376526027,2.2837652602691882e-05
2020-01-06 01:43:00,ES-CALL-3200-20200320,call,0.125,0.13729931195571524,5.899527879281752e-05,-0.011205883937543404,-0.001153527125762097,-0.0,0.12499889617120256,1.1038287974357575e-06
2020-01-06 01:44:00,ES-CALL-3200-20200320,call,0.25,0.27483649983564584,0.00023596166292704285,-0.024692074392209797,-0.00038442841904296214,-0.0,0.24999595868732016,4.0413126798366505e-06
2020-01-06 01:45:00,ES-CALL-3200-20200320,call,-0.25,-0.4129684745635673,0.0005308260271750909,0.16278346290649845,-0.00038424558760819346,-0.0,-0.25003843121750197,3.843121750196632e-05
2020-01-06 01:46:00,ES-CALL-3200-20200320,call,0.0,0.2745798782517328,0.00023562677193600889,-0.27447752942262227,-0.0003851154707671937,-0.0,-4.713986972065744e-05,4.713986972065744e-05
2020-01-06 01:47:00,ES-CALL-3200-20200320,call,0.125,0.0,0.0,0.1253835338896761,-0.00038375810505257774,-0.0,0.12499977578462353,2.2421537647365763e-07
2020-01-06 01:48:00,ES-CALL-3200-20200320,call,-0.125,-0.13753720957800664,5.898555557985634e-05,0.01286165962333566,-0.00038435029019188755,-0.0,-0.125000914689283,9.146892830103059e-07
2020-01-06 01:49:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.00038444930758770095,-0.00038444659268270504,-0.0,2.7149049959106913e-09,-2.7149049959106913e-09
2020-01-06 01:51:00,ES-CALL-3200-20200320,call,-0.25,-0.27483654934866353,0.00023596174866813552,0.02536597271258208,-0.0007689004552310423,-0.0,-0.25000351534264437,3.5153426443668145e-06
2020-01-06 01:52:00,ES-CALL-3200-20200320,call,0.0,0.13718044875393395,5.90001911827888e-05,-0.13686660299419928,-0.00038463943386377226,-0.0,-1.1793482946305845e-05,1.1793482946305845e-05
2020-01-06 01:53:00,ES-CALL-3200-20200320,call,0.0,-0.13730879807649396,5.9084191691525905e-05,0.13762313780253352,-0.0003839643602578648,-0.0,-1.0540442526767635e-05,1.0540442526767635e-05
2020-01-06 01:54:00,ES-CALL-3200-20200320,call,-0.125,-0.13718045697593964,5.900019831898858e-05,0.012505269000246356,-0.000384646707580864,-0.0,-0.12500083448495516,8.344849551644717e-07
2020-01-06 01:55:00,ES-CALL-3200-20200320,call,0.125,0.2741231387247427,0.00023602029759840464,-0.14899823233224366,-0.00038473961315232307,-0.0,0.1249761870769451,2.3812923054894464e-05
2020-01-06 01:57:00,ES-CALL-3200-20200320,call,0.25,0.1373088104348719,5.9084202419514336e-05,0.11340907875357133,-0.000767950503889312,-0.0,0.2500090228869734,-9.022886973408806e-06
2020-01-06 02:00:00,ES-CALL-3200-20200320,call,0.125,0.0,0.0,0.12615442959853737,-0.0011534379286103533,-0.0,0.125000991669927,-9.916699270084983e-07
2020-01-06 02:02:00,ES-CALL-3200-20200320,call,0.375,0.41222623323399366,0.0005301169263414703,-0.036995413075231076,-0.0007701573765604473,-0.0,0.3749907797085436,9.220291456391028e-06
2020-01-06 02:03:00,ES-CALL-3200-20200320,call,0.25,0.275530178317525,0.00023554914571112228,-0.025385286761098663,-0.00038480494065429435,-0.0,0.2499956357614832,4.364238516796348e-06
2020-01-06 02:04:00,ES-CALL-3200-20200320,call,0.25,0.1380027428016006,5.887755183109965e-05,0.1123322364309865,-0.00038461554800449724,-0.0,0.25000924123641366,-9.241236413659593e-06
2020-01-06 02:09:00,ES-CALL-3200-20200320,call,0.0,0.27622195211162903,0.0002351376094244609,-0.2745903370243499,-0.0019255514667400227,-0.0,-5.87987700364119e-05,5.87987700364119e-05
2020-01-06 02:10:00,ES-CALL-3200-20200320,call,0.0,-0.13837042449823958,5.895149088292598e-05,0.13868256973938142,-0.00038374960487230054,-0.0,-1.265287284753897e-05,1.265287284753897e-05
2020-01-06 02:13:00,ES-CALL-3200-20200320,call,-0.25,-0.1382404983427217,5.886783521282298e-05,-0.11065770265403548,-0.001153330256878161,-0.0,-0.2499926634184225,-7.3365815775050525e-06
2020-01-06 02:14:00,ES-CALL-3200-20200320,call,0.25,0.1381323091734436,5.8961264937034144e-05,0.11220210778750923,-0.0003839642924130584,-0.0,0.2500094139334768,-9.413933476809522e-06
2020-01-06 02:18:00,ES-CALL-3200-20200320,call,-0.25,-0.13824051505581483,5.886784954235272e-05,-0.11027368339495645,-0.0015378318497105943,-0.0,-0.24999316245093953,-6.837549060473291e-06
2020-01-06 02:19:00,ES-CALL-3200-20200320,call,0.25,0.13813233003172928,5.896128286641113e-05,0.11220210509609518,-0.00038398244969780064,-0.0,0.25000941396099313,-9.413960993132076e-06
2020-01-06 02:20:00,ES-CALL-3200-20200320,call,-0.5,-0.41472160784155343,0.0005298108070884309,-0.08540289969325789,-0.0003844761433003955,-0.0,-0.4999791728710233,-2.0827128976719234e-05
2020-01-06 02:21:00,ES-CALL-3200-20200320,call,0.0,-0.13789428490973787,5.8971045947053184e-05,0.13820781820193886,-0.0003841853404294245,-0.0,-1.1681002281391424e-05,1.1681002281391424e-05
2020-01-06 02:23:00,ES-CALL-3200-20200320,call,-0.25,-0.13776516796773286,5.8887354324926984e-05,-0.11151668011258589,-0.0007697481807980741,-0.0,-0.2499927089067919,-7.2910932081005075e-06
2020-01-06 02:25:00,ES-CALL-3200-20200320,call,0.25,0.0,0.0,0.2507678104306158,-0.0007687746449612485,-0.0,0.24999903578565455,9.642143454502428e-07
2020-01-06 02:26:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003855750769000699,-0.0003855723531861304,-0.0,2.723713939502617e-09,-2.723713939502617e-09
2020-01-06 02:30:00,ES-CALL-3200-20200320,call,0.0,0.13763649600982267,5.8803925185848146e-05,-0.13616753758637373,-0.001542304000207656,-0.0,-1.4541651572880145e-05,1.4541651572880145e-05
2020-01-06 02:33:00,ES-CALL-3200-20200320,call,0.125,0.1377652052983153,5.8887386486761364e-05,-0.01167058972369765,-0.0011547205624807225,-0.0,0.12499878239862369,1.2176013763076643e-06
2020-01-06 02:34:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003848245213729634,-0.0003848218021502588,-0.0,2.7192227045904314e-09,-2.7192227045904314e-09
2020-01-06 02:35:00,ES-CALL-3200-20200320,call,-0.125,0.0,0.0,-0.12461662968866687,-0.00038482544222452077,-0.0,-0.1250014551308914,1.4551308913923755e-06
2020-01-06 02:36:00,ES-CALL-3200-20200320,call,-0.75,-0.8273660835358334,0.0021229595880714685,0.07559110971480187,-0.000384239851824561,-0.0,-0.7500362540847846,3.6254084784581586e-05
2020-01-06 02:38:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.000769617191727441,-0.0007696063172719856,-0.0,1.0874455455361053e-08,-1.0874455455361053e-08
2020-01-06 02:39:00,ES-CALL-3200-20200320,call,0.25,0.13718064197121296,5.900035888372567e-05,0.11315348777712267,-0.0003848104385067851,-0.0,0.25000831966871256,-8.319668712564177e-06
2020-01-06 02:40:00,ES-CALL-3200-20200320,call,-0.25,-0.1372901614774492,5.890688547640477e-05,-0.11237618420312409,-0.0003853121900692975,-0.0,-0.24999275098516618,-7.24901483381557e-06
2020-01-06 02:41:00,ES-CALL-3200-20200320,call,0.25,0.13718065019323153,5.900036601994676e-05,0.11315348683934125,-0.0003848177186512562,-0.0,0.25000831967994147,-8.31967994147087e-06
2020-01-06 02:52:00,ES-CALL-3200-20200320,call,0.25,0.4118705091381021,0.000530162033451889,-0.15820915460063428,-0.004238514277845022,-0.0,0.24995300229307468,4.699770692531691e-05
2020-01-06 02:53:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.00038449549944362204,-0.000384492782441788,-0.0,2.7170018340218205e-09,-2.7170018340218205e-09
2020-01-06 02:54:00,ES-CALL-3200-20200320,call,0.25,0.13765644393238743,5.8980916498900034e-05,0.11267794181658321,-0.0003844964200176413,-0.0,0.2500088702454519,-8.870245451875203e-06
2020-01-06 02:55:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0003849969716602484,-0.00038499425129151233,-0.0,2.7203687360480983e-09,-2.7203687360480983e-09
2020-01-06 02:56:00,ES-CALL-3200-20200320,call,-0.25,-0.13776530899443667,5.888747582528465e-05,-0.11190077754244705,-0.0003849978936943946,-0.0,-0.24999219695475283,-7.803045247167795e-06
2020-01-06 03:00:00,ES-CALL-3200-20200320,call,0.25,0.13765645635607773,5.898092722991475e-05,0.11383306448756338,-0.0015380293326220477,-0.0,0.250010472438249,-1.0472438248976257e-05
2020-01-06 03:01:00,ES-CALL-3200-20200320,call,-0.25,-0.1377653297336714,5.888749369300604e-05,-0.11190073862998978,-0.00038501610673599495,-0.0,-0.24999219697670416,-7.803023295838152e-06
2020-01-06 03:03:00,ES-CALL-3200-20200320,call,0.25,0.13765647706223094,5.8980945114943434e-05,0.11306299197130672,-0.0007690510461729238,-0.0,0.2500093989324797,-9.398932479698363e-06
2020-01-06 03:04:00,ES-CALL-3200-20200320,call,-0.25,-0.13776534217721387,5.8887504413641444e-05,-0.11190071528138111,-0.00038502703538277383,-0.0,-0.24999219698956412,-7.803010435875057e-06
2020-01-06 03:05:00,ES-CALL-3200-20200320,call,0.25,0.1376564894859245,5.898095584596299e-05,0.11267793630230943,-0.0003845364378658169,-0.0,0.2500088703062141,-8.870306214103785e-06
2020-01-06 03:07:00,ES-CALL-3200-20200320,call,0.0,0.13776535047290955,5.888751156073297e-05,-0.13706774732333887,-0.0007700686429794971,-0.0,-1.3577981848071131e-05,1.3577981848071131e-05
2020-01-06 03:08:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.00038435891045173344,-0.00038435619418297756,-0.0,2.7162687558728547e-09,-2.7162687558728547e-09
2020-01-06 03:10:00,ES-CALL-3200-20200320,call,0.25,0.13789448441779859,5.897121785634753e-05,0.11282493467482195,-0.0007687196620191742,-0.0,0.2500096706484577,-9.670648457693609e-06
2020-01-06 03:11:00,ES-CALL-3200-20200320,call,-0.25,-0.1380030217248394,5.887779155477341e-05,-0.11166291912031853,-0.00038485938633130726,-0.0,-0.24999192243993446,-8.07756006554472e-06
2020-01-06 03:12:00,ES-CALL-3200-20200320,call,0.25,0.13789449688706304,5.897122860069544e-05,0.11244004574098271,-0.0003843707418997047,-0.0,0.2500091431147467,-9.143114746701375e-06
2020-01-06 03:14:00,ES-CALL-3200-20200320,call,0.0,0.13800303005091588,5.8877798710719435e-05,-0.1373062389882945,-0.000769733339617987,-0.0,-1.4064478285883168e-05,1.4064478285883168e-05
2020-01-06 03:19:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0019209975243350665,-0.0019209296395648202,-0.0,6.788477024629626e-08,-6.788477024629626e-08
2020-01-06 03:22:00,ES-CALL-3200-20200320,call,0.25,0.13813258450309743,5.896150160526278e-05,0.11297153900445336,-0.0011526123180907435,-0.0,0.25001047269106536,-1.04726910653552e-05
2020-01-06 03:24:00,ES-CALL-3200-20200320,call,0.0,0.0,0.0,0.0007694216143677381,-0.0007694107375171368,-0.0,1.08768506012916e-08,-1.08768506012916e-08
